isocode,year,CKON,GKON,IKON,EXPK,IMPK,CCUR,GCUR,ICUR,EXPC,IMPC,XRAT,POP
PYF,yr1993,,,,,,203000000000,126000000000,52957999104,34523000832,86905004032,94.65299988,208700
PYF,yr1994,,,,,,,,,,,100.9461975,212500
PYF,yr1995,,,,,,,,,,,90.75414276,216400
PYF,yr1996,,,,,,,,,,,93.00940704,220180
PYF,yr1997,,,,,,,77081001984,,16481000448,99299999744,106.1100006,224040
PYF,yr1998,,,,,,,89116999680,,16554999808,116000000000,107.25,227760
PYF,yr1999,,,,,,,95301001216,,21318000640,103000000000,111.9300003,231420
PYF,yr2000,,,,,,,90500997120,,21851000832,108000000000,129.4400024,235000
QAT,yr1950,,,,,,,,,,,,
QAT,yr1951,,,,,,,,,,,,
QAT,yr1952,,,,,,,,,,,,
QAT,yr1953,,,,,,,,,,,,
QAT,yr1954,,,,,,,,,,,,
QAT,yr1955,,,,,,,,,,,,
QAT,yr1956,,,,,,,,,,,,
QAT,yr1957,,,,,,,,,,,,
QAT,yr1958,,,,,,,,,,,,
QAT,yr1959,,,,,,,,,,,,
QAT,yr1960,,,,,,,,,,,,
QAT,yr1961,,,,,,,,,,,,
QAT,yr1962,,,,,,,,,,,,
QAT,yr1963,,,,,,,,,,,,
QAT,yr1964,,,,,,,,,,,,
QAT,yr1965,,,,,,,,,,,,
QAT,yr1966,,,,,,,,,,,,
QAT,yr1967,,,,,,,,,,,,
QAT,yr1968,,,,,,,,,,,,
QAT,yr1969,,,,,,,,,,,,
QAT,yr1970,,,,,,,,,,,,
QAT,yr1971,,,,,,,,,,,,
QAT,yr1972,,,,,,,,,,,,
QAT,yr1973,,,,,,,,,,,,
QAT,yr1974,,,,,,,,,,,,
QAT,yr1975,,,,,,,,,,,,
QAT,yr1976,,,,,,1859999991,2329999987,3369999991,8719999959,3269999983,3.963400102,181400
QAT,yr1977,,,,,,2739999989,3449999985,4709999990,8269999969,4859999976,3.959000105,190550
QAT,yr1978,,,,,,2689999991,3379999986,4979999992,9249999965,4589999980,3.876900104,200030
QAT,yr1979,,,,,,3529999989,4429999987,4549999995,14699999961,5379999978,3.773300104,212350
QAT,yr1980,,,,,,4509999990,5619999989,4879999996,21099999958,7479999979,3.657000103,229000
QAT,yr1981,,,,,,5419999988,8139999989,5599999998,21499999975,9059999974,3.640000105,249340
QAT,yr1982,,,,,,5919999991,7239999992,7609999999,16799999991,9809999979,3.640000105,272860
QAT,yr1983,,,,,,5769999995,8199999994,5180000000,12799999993,8299999988,3.640000105,299240
QAT,yr1984,,,,,,5930000000,9019999994,4150000000,13499999995,7539999996,3.640000105,327890
QAT,yr1985,,,,,,5630000000,7880000000,4000000000,11500000000,6620000000,3.640000105,358000
QAT,yr1986,,,,,,5310000002,8380000008,3410000002,7340000001,6170000002,3.640000105,373000
QAT,yr1987,,,,,,5470000008,8780000012,2860000003,8190000003,6360000004,3.640000105,389000
QAT,yr1988,,,,,,5600000010,9220000015,3000000004,8600000007,6680000007,3.640000105,405000
QAT,yr1989,,,,,,6530000013,10800000027,3500000005,10000000008,7800000011,3.640000105,422000
QAT,yr1990,,,,,,,,,,,3.640000105,486000
QAT,yr1991,,,,,,,,,,,3.640000105,509000
QAT,yr1992,,,,,,,,,,,3.640000105,533000
QAT,yr1993,,,,,,,,,,,3.640000105,580000
QAT,yr1994,,,,,,,,,,,3.640000105,610000
QAT,yr1995,,,,,,,,,,,3.640000105,655000
QAT,yr1996,11880327420,10755644480,6989909414,13948848040,9398160027,11880327420,10755644480,6989909414,13948848040,9398160027,3.640000105,693000
QAT,yr1997,,,,,,16830000128,11150000128,13043999744,14849999872,14750000128,3.640000105,525000
QAT,yr1998,,,,,,,,,,,3.640000105,546000
QAT,yr1999,,,,,,,,,,,3.640000105,565110
QAT,yr2000,,,,,,,,,,,3.640000105,584890
REU,yr1950,,,,,,,,,,,,
REU,yr1951,,,,,,,,,,,,
REU,yr1952,,,,,,,,,,,,
REU,yr1953,,,,,,,,,,,,
REU,yr1954,,,,,,,,,,,,
REU,yr1955,,,,,,,,,,,,
REU,yr1956,,,,,,,,,,,,
REU,yr1957,,,,,,,,,,,,
REU,yr1958,,,,,,,,,,,,
REU,yr1959,,,,,,,,,,,,
REU,yr1960,,,,,,320000000,164000000,156000000,163000000,251000000,4.937,337000
REU,yr1961,,,,,,376000000,194000000,178000000,165000000,295000000,4.937,348000
REU,yr1962,,,,,,429000000,258000000,230000000,159000000,317000000,4.937,359000
REU,yr1963,,,,,,512000000,280000000,236000000,183000000,360000000,4.937,370000
REU,yr1964,,,,,,611000000,306000000,277000000,189000000,448000000,4.937,381000
REU,yr1965,,,,,,759000000,351000000,337000000,177000000,486000000,4.937,392000
REU,yr1966,,,,,,839000000,409000000,355000000,202000000,527000000,4.937,403000
REU,yr1967,,,,,,948000000,450000000,372000000,191000000,590000000,4.937,415000
REU,yr1968,,,,,,1000000000,516000000,442000000,297000000,632000000,4.937,427000
REU,yr1969,,,,,,1180000000,605000000,601000000,216000000,766000000,5.193,440000
REU,yr1970,,,,,,1440000000,658000000,540000000,282000000,903000000,5.5542,461000
REU,yr1971,,,,,,1680000000,767000000,608000000,242000000,965000000,5.5426,465000
REU,yr1972,,,,,,1870000000,927000000,685000000,255000000,1010000000,5.0443,470000
REU,yr1973,,,,,,2230000000,1060000000,659000000,367000000,1290000000,4.454,474000
REU,yr1974,,,,,,2830000000,1300000000,953000000,327000000,1610000000,4.8099,479000
REU,yr1975,,,,,,3400000000,1540000000,1110000000,268000000,1780000000,4.2864,483000
REU,yr1976,,,,,,4140000000,1760000000,1030000000,450000000,2180000000,4.7796,488000
REU,yr1977,,,,,,4680000000,2020000000,1130000000,561000000,2500000000,4.9134,492000
REU,yr1978,,,,,,5210000000,2200000000,1360000000,521000000,2700000000,4.5128,497000
REU,yr1979,,,,,,6170000000,2480000000,1570000000,595000000,3340000000,4.2544,501000
REU,yr1980,,,,,,7120000000,2870000000,1880000000,556000000,3970000000,4.226,506000
REU,yr1981,,,,,,8290000000,3340000000,2090000000,763000000,4340000000,5.4346,515000
REU,yr1982,,,,,,10300000000,4060000000,2570000000,787000000,5430000000,6.5724,523000
REU,yr1983,,,,,,11800000000,4520000000,3060000000,882000000,6560000000,7.6213,532000
REU,yr1984,,,,,,13000000000,4870000000,3120000000,856000000,7050000000,8.7391,541000
REU,yr1985,,,,,,14200000000,5260000000,3430000000,1070000000,7620000000,8.9852,550000
REU,yr1986,,,,,,15300000000,5810000000,3930000000,945000000,7860000000,10.56,560000
REU,yr1987,,,,,,16800000000,6500000000,4690000000,1120000000,8750000000,12.53,571000
REU,yr1988,,,,,,17900000000,7070000000,4810000000,1050000000,9320000000,12.36,582000
REU,yr1989,,,,,,20200000000,7950000000,5520000000,907000000,13700000000,12.36,593000
REU,yr1990,,,,,,,,,,,,604000
REU,yr1991,,,,,,,,,,,,613000
REU,yr1992,,,,,,,,,,,,623000
REU,yr1993,,,,,,,,,,,,633000
REU,yr1994,,,,,,,,,,,,
REU,yr1995,,,,,,,,,,,,
REU,yr1996,,,,,,,,,,,,
REU,yr1997,,,,,,,,,,,,
REU,yr1998,,,,,,,,,,,,
REU,yr1999,,,,,,,,,,,,
REU,yr2000,,,,,,,,,,,,
ROM,yr1950,,,,,,,,,,,,
ROM,yr1951,,,,,,,,,,,,
ROM,yr1952,,,,,,,,,,,,
ROM,yr1953,,,,,,,,,,,,
ROM,yr1954,,,,,,,,,,,,
ROM,yr1955,,,,,,,,,,,,
ROM,yr1956,,,,,,,,,,,,
ROM,yr1957,,,,,,,,,,,,
ROM,yr1958,,,,,,,,,,,,
ROM,yr1959,,,,,,,,,,,,
ROM,yr1960,1.3E13,1.24E12,7.36E12,3.06E12,4.44E12,81265477815,6599999850,21730420264,13735502613,12939592064,30.50063773,18403000
ROM,yr1961,1.32E13,1.41E12,1.21E13,3.43E12,5.58E12,83464543688,7399999839,36250747217,15415384228,16297959489,30.50063773,18567000
ROM,yr1962,1.32E13,2.03E12,1.28E13,3.43E12,6.26E12,84064288924,10999999773,38654111682,15711833932,18569796276,30.50063773,18681000
ROM,yr1963,1.36E13,2.19E12,1.67E13,3.77E12,6.84E12,86463269844,11799999767,50170233092,17589348698,20248979998,36.60849669,18813000
ROM,yr1964,1.52E13,2.26E12,1.56E13,4.12E12,7.75E12,97658514056,12299999764,47065887368,19269230332,23212245378,36.60849669,18927000
ROM,yr1965,1.65E13,2.52E12,1.7E13,4.56E12,7.19E12,106000000000,13499999742,51371915374,21146745089,21533061677,36.60849669,19027000
ROM,yr1966,1.69E13,2.74E12,1.89E13,4.84E12,8.1E12,109000000000,14799999720,57280186398,22727810157,24200000519,36.60849669,19141000
ROM,yr1967,1.82E13,3.05E12,2.35E13,5.7E12,1E13,120000000000,16799999701,72401354528,26878105934,30916735390,36.60849669,19285000
ROM,yr1968,1.94E13,3.3E12,2.5E13,5.9E12,1.04E13,129000000000,18299999692,78209485370,28162721318,32200817064,36.60849669,19721000
ROM,yr1969,2.07E13,3.54E12,2.67E13,6.54E12,1.11E13,138000000000,19899999685,84318036741,31423668001,34472653859,36.60849669,20010000
ROM,yr1970,2.29E13,3.42E12,3E13,6.98E12,1.21E13,160000000000,19999999684,94332055406,35573963788,39213878502,20.33376108,20253000
ROM,yr1971,2.41E13,3.79E12,3.31E13,8.19E12,1.31E13,163000000000,21899999657,118000000000,40415975527,41782041873,20.33376108,20470000
ROM,yr1972,2.65E13,4.13E12,3.66E13,9.47E12,1.53E13,180000000000,23499999647,129000000000,46147336404,48103674698,20.33376108,20663000
ROM,yr1973,2.94E13,4.67E12,3.95E13,1.23E13,1.83E13,198000000000,26199999632,143000000000,59586389419,57783674978,20.33376108,20828000
ROM,yr1974,3.33E13,4.96E12,4.47E13,1.62E13,2.74E13,222000000000,27699999625,159000000000,77571004492,84946941011,20.33376108,21029000
ROM,yr1975,3.69E13,5.28E12,5.04E13,1.76E13,2.83E13,246000000000,29399999625,177000000000,84982247022,88008981988,20.33376108,21245000
ROM,yr1976,4.02E13,5.72E12,6.12E13,2.11E13,3.35E13,255000000000,34799999565,203000000000,97729584120,101000000000,20.33376108,21446000
ROM,yr1977,4.33E13,6.18E12,6.2E13,2.47E13,3.98E13,269000000000,35599999587,204000000000,112000000000,116000000000,20.33376108,21658000
ROM,yr1978,4.74E13,6.74E12,7.21E13,2.62E13,4.64E13,297000000000,38099999562,225000000000,118000000000,134000000000,20.33376108,21855000
ROM,yr1979,5.04E13,7.18E12,7.08E13,3.06E13,5.49E13,327000000000,42499999523,237000000000,139000000000,162000000000,18.485936,22048000
ROM,yr1980,5.49E13,7.43E12,6.44E13,4.3E13,1.01E14,370000000000,31099999663,246000000000,215000000000,244000000000,16.94737419,22201000
ROM,yr1981,5.27E13,7.65E12,5.5E13,4.01E13,8.06E13,363000000000,31999999653,226000000000,200000000000,197000000000,16.27473564,22353000
ROM,yr1982,5.09E13,7.55E12,5.65E13,3.3E13,5.09E13,424000000000,29999999693,245000000000,184000000000,155000000000,18.32357686,22478000
ROM,yr1983,5.27E13,7.6E12,5.83E13,3.08E13,2.35E13,444000000000,30899999697,262000000000,208000000000,176000000000,18.48593602,22553000
ROM,yr1984,5.73E13,8.01E12,6.09E13,4.51E13,4.41E13,456000000000,30599999717,279000000000,284000000000,233000000000,20.33376114,22625000
ROM,yr1985,6.21E13,7.82E12,5.92E13,3.43E13,1.76E13,481000000000,31999999704,270000000000,185000000000,151000000000,18.48593605,22725000
ROM,yr1986,6E13,7.4E12,6.4E13,3.17E13,1.26E13,489000000000,30299999736,288000000000,167000000000,135000000000,17.6818639,23049557.52
ROM,yr1987,6.51E13,8.35E12,4.84E13,3.39E13,1.84E13,442000000000,74999999347,269000000000,162000000000,104000000000,17.16368304,23049557.52
ROM,yr1988,7.21E13,8.65E12,4.38E13,4.1E13,2.99E13,455000000000,77699999344,243000000000,173000000000,92355105186,16.39054417,23049557.52
ROM,yr1989,7.46E13,9.18E12,3.7E13,3.9E13,3.43E13,471000000000,93099999232,214000000000,167000000000,145000000000,14.92158031,23152000
ROM,yr1990,7.62E13,1.05E13,4.9E13,2.35E13,4E13,565000000000,114000000000,260000000000,144000000000,225000000000,22.43207932,23207000
ROM,yr1991,6.42E13,1.16E13,3.72E13,1.93E13,2.82E13,1.34E12,334000000000,618000000000,388000000000,475000000000,76.38725281,23185000
ROM,yr1992,6.04E13,1.18E13,3.23E13,1.98E13,3.03E13,3.78E12,861000000000,1.89E12,1.68E12,2.18E12,307.9533081,22789000
ROM,yr1993,6.1E13,1.21E13,3.17E13,2.2E13,3.16E13,1.28E13,2.47E12,5.8E12,4.61E12,5.61E12,760.0507813,22755000
ROM,yr1994,6.24E13,1.35E13,2.9E13,2.62E13,3.25E13,3.16E13,6.85E12,1.23E13,1.24E13,1.34E13,1655.08606,22731000
ROM,yr1995,7.05E13,1.36E13,2.77E13,3.07E13,3.79E13,4.88E13,9.88E12,1.75E13,1.99E13,2.4E13,2033.276001,22681000
ROM,yr1996,7.81E13,1.26E13,2.68E13,3.07E13,3.98E13,7.81E13,1.26E13,2.68E13,3.07E13,3.98E13,3084.218018,22608000
ROM,yr1997,7.2696855E13,1.1568683E13,2.5112214E13,3.4215267E13,4.2802743E13,1.88E14,3.1E13,5.22E13,7.38E13,9.17E13,7167.942871,22554000
ROM,yr1998,7.3679245E13,1.1748043E13,2.3680153E13,3.3605954E13,4.7661728E13,2.82E14,5.27E13,6.65E13,8.71E13,1.17E14,8875.576172,22503000
ROM,yr1999,6.9749686E13,1.0671886E13,2.2452672E13,3.7261832E13,4.717037E13,4.01E14,6.87E13,9.26E13,1.57E14,1.8E14,15332.83984,22457990
ROM,yr2000,7.1714465E13,1.1120285E13,2.4907634E13,4.6167176E13,6.1146776E13,5.88E14,9.96E13,1.55E14,2.71E14,3.18E14,21708.7207,22435000
RUS,yr1950,,,,,,,,,,,,
RUS,yr1951,,,,,,,,,,,,
RUS,yr1952,,,,,,,,,,,,
RUS,yr1953,,,,,,,,,,,,
RUS,yr1954,,,,,,,,,,,,
RUS,yr1955,,,,,,,,,,,,
RUS,yr1956,,,,,,,,,,,,
RUS,yr1957,,,,,,,,,,,,
RUS,yr1958,,,,,,,,,,,,
RUS,yr1959,,,,,,,,,,,,
RUS,yr1960,,,,,,,,,,,,119897000
RUS,yr1961,,,,,,,,,,,,121236344
RUS,yr1962,,,,,,,,,,,,122590640
RUS,yr1963,,,,,,,,,,,,123960072
RUS,yr1964,,,,,,,,,,,,125344800
RUS,yr1965,,,,,,,,,,,,126745000
RUS,yr1966,,,,,,,,,,,,127468496
RUS,yr1967,,,,,,,,,,,,128196112
RUS,yr1968,,,,,,,,,,,,128927896
RUS,yr1969,,,,,,,,,,,,129663848
RUS,yr1970,,,,,,,,,,,,130404000
RUS,yr1971,,,,,,,,,,,,131154512
RUS,yr1972,,,,,,,,,,,,131909344
RUS,yr1973,,,,,,,,,,,,132668520
RUS,yr1974,,,,,,,,,,,,133432064
RUS,yr1975,,,,,,,,,,,,134200000
RUS,yr1976,,,,,,,,,,,,135146688
RUS,yr1977,,,,,,,,,,,,136100048
RUS,yr1978,,,,,,,,,,,,137060144
RUS,yr1979,,,,,,,,,,,,138027008
RUS,yr1980,,,,,,,,,,,,139010000
RUS,yr1981,,,,,,,,,,,,139940992
RUS,yr1982,,,,,,,,,,,,140823008
RUS,yr1983,,,,,,,,,,,,141668000
RUS,yr1984,,,,,,,,,,,,142744992
RUS,yr1985,,,,,,,,,,,,143858000
RUS,yr1986,,,,,,,,,,,,144894000
RUS,yr1987,,,,,,,,,,,,145908000
RUS,yr1988,,,,,,,,,,,,146856992
RUS,yr1989,,,,,,,,,,,,147720992
RUS,yr1990,,,,,,,,,,,,148292000
RUS,yr1991,1.24E12,549000000000,1.11E12,551000000000,607000000000,656420032,230900000,507200000,185600000,181600000,0.005083067,148624000
RUS,yr1992,1.04E12,402000000000,1.49E12,422000000000,429000000000,8815349760,2634299904,6582099968,10561127424,9587376128,0.096282575,148688992
RUS,yr1993,1.04E12,531000000000,1.05E12,430000000000,386000000000,84165681152,34369200128,46316998656,60887797760,54230179840,0.991666675,148520000
RUS,yr1994,1.13E12,389000000000,723000000000,485000000000,402000000000,323000000000,103000000000,156000000000,169000000000,140000000000,2.190749884,148336000
RUS,yr1995,1.28E12,234000000000,635000000000,519000000000,441000000000,963000000000,163000000000,357000000000,418000000000,360000000000,4.559150219,148140992
RUS,yr1996,1.32E12,236000000000,497000000000,531000000000,442000000000,1.32E12,236000000000,497000000000,531000000000,442000000000,5.12083292,147739008
RUS,yr1997,1.3841667E12,230543352600,479158974360,554248686520,505686021510,1.51E12,338000000000,564000000000,596000000000,532000000000,5.784832954,147304000
RUS,yr1998,1.3383333E12,231907514450,329634188030,542159369530,426791397850,1.77E12,408000000000,442000000000,847000000000,722000000000,9.705082893,146899008
RUS,yr1999,1.265E12,238728323700,360218803420,532859894920,306073118280,2.48E12,793000000000,703000000000,2.09E12,1.3E12,24.6199398,146308992
RUS,yr2000,1.4758333E12,242138728320,427335042740,555178633980,359303225810,3.22E12,1.14E12,1.21E12,3.24E12,1.75E12,28.12916946,145555008
RWA,yr1950,,,,,,,,,,,,
RWA,yr1951,,,,,,,,,,,,
RWA,yr1952,,,,,,,,,,,,
RWA,yr1953,,,,,,,,,,,,
RWA,yr1954,,,,,,,,,,,,
RWA,yr1955,,,,,,,,,,,,
RWA,yr1956,,,,,,,,,,,,
RWA,yr1957,,,,,,,,,,,,
RWA,yr1958,,,,,,,,,,,,
RWA,yr1959,,,,,,,,,,,,
RWA,yr1960,170000000000,11349752747,12949371474,17405794245,9642099171,4850000896,599999936,360000000,740000000,600000000,50,2742000
RWA,yr1961,163000000000,10947913841,13431123764,15369918674,9000846970,4980000768,619999936,400000000,700000000,600000000,50,2822590
RWA,yr1962,185000000000,12663682882,18242903806,13838141789,13040501411,5310000128,659999936,499999968,580000000,800000000,50,2906820
RWA,yr1963,170000000000,11828439766,16065886442,7984449068,11627885169,5630000128,699999936,499999968,380000000,810000128,50,2994840
RWA,yr1964,143000000000,10194741073,14954670877,14125182525,10145535924,5299999744,699999936,540000000,780000000,820000000,50,3086840
RWA,yr1965,152000000000,14296292437,18900549590,15237488204,14574379152,6019998720,1050000000,730000128,900000000,1260000000,50,3183000
RWA,yr1966,168000000000,14902903883,19920424534,15203346083,18416295375,9294998528,1498000000,1053000000,1228999936,2179000064,87.5,3284400
RWA,yr1967,181000000000,13107521025,16119123486,15162401050,15188814686,13769001984,1803000064,1166000000,1677299968,2459300096,100,3389320
RWA,yr1968,197000000000,10682766564,19326976402,13489669525,15964846259,15430001664,1482000000,1410000000,1504999936,2607000064,100,3498060
RWA,yr1969,221000000000,12120768392,17355602369,13155875157,16804068292,17220003840,1660000000,1250000000,1448999936,2708999936,100,3610870
RWA,yr1970,230000000000,12751797590,19575421285,20893903491,18901778339,19339999232,1920000000,1550000000,2529999872,3350000128,100,3728000
RWA,yr1971,232000000000,14628143391,25667002868,18768261996,21182767942,19479998464,2200000000,2030000000,2270000128,3750000128,99.7425766,3849630
RWA,yr1972,224000000000,23656539440,35469422745,20186323844,26458130288,19910000640,2430000128,2169999872,1880000000,3689999872,92.10600281,3975940
RWA,yr1973,218000000000,26150745014,36177229708,29241437191,22631542479,19769999360,2780000000,2300000000,2830000128,3280000000,84.04633331,4107040
RWA,yr1974,232000000000,27833688164,40470121271,30927956276,36216316619,24860002304,3449999872,3000000000,3489999872,6120002048,92.83999634,4243040
RWA,yr1975,207000000000,39551814498,54610472348,23948941826,30861689214,41239994368,8780001280,7250000896,4840002048,9339998208,92.83999634,4384000
RWA,yr1976,245000000000,42453708700,58760505898,40718437582,36173813966,45970001920,10330000384,8550002176,9019998208,12000000000,92.83999634,4528810
RWA,yr1977,254000000000,44543185289,67613619342,26124354838,34666572016,50859999232,12410000384,10789998592,10220000256,12650000384,92.83999634,4679100
RWA,yr1978,290000000000,40810632185,65968258903,37530030384,44321059039,62100008960,12800000000,13459999744,11980000256,19289999360,92.83999634,4834980
RWA,yr1979,335000000000,34738887938,53554651742,50816641836,46844045133,73620004864,12620000256,11569999872,20239998976,21880000512,92.83999634,4996350
RWA,yr1980,369000000000,34671898274,78885752019,47297805029,55408840559,89969999872,13489999872,17429999616,15589999616,28490000384,92.83999634,5163000
RWA,yr1981,368000000000,59164768561,75946737958,47884847507,54562388300,96399900672,24560099328,16309999616,12049999872,26680000512,92.83999634,5332530
RWA,yr1982,381000000000,53031484551,127000000000,48895103402,78008895259,107000000000,16906000384,23282001920,15128999936,31626999808,92.83999634,5500400
RWA,yr1983,424000000000,49225266427,107000000000,44244166420,75794827038,119000000000,16711999488,19239000064,16467999744,29517000704,94.34249878,5671880
RWA,yr1984,385000000000,45361409759,144000000000,50596841227,77666581763,129000000000,16245999616,25149999104,20098000896,31288000512,100.1716995,5856100
RWA,yr1985,383000000000,53732231175,157000000000,63922690430,80550587296,140000000000,19576000512,30065999872,18729000960,34544001024,101.2617035,6056000
RWA,yr1986,425000000000,55855331888,148000000000,64916219518,92701025861,136000000000,20349999104,27040999424,21436000256,34331000832,87.63999939,6250400
RWA,yr1987,402000000000,61714113987,147000000000,72086659115,83008329432,141000000000,23157999616,26854000640,12771699712,32814000128,79.67250061,6438330
RWA,yr1988,434000000000,63909955007,147000000000,57217784545,82686999829,152000000000,24704999424,26539999232,12122399744,32236900352,76.44499969,6618860
RWA,yr1989,430000000000,68908237252,130000000000,60158110036,77546027049,164000000000,24455999488,25880000512,11834099712,33325299712,79.97666931,6791050
RWA,yr1990,413000000000,73846134922,105000000000,58042032459,65547619039,179000000000,21646999552,31271999488,11985000448,30033000448,82.59667206,6954000
RWA,yr1991,466000000000,87286132276,83721380033,53653565873,121000000000,203000000000,28867999744,33549000704,17506000896,43200000000,125.1399994,7150000
RWA,yr1992,474000000000,102000000000,110000000000,49093011673,124000000000,233000000000,35158999040,38966644736,15132984320,49632546816,133.3500061,7350000
RWA,yr1993,473000000000,88154889899,112000000000,42612736411,144000000000,252000000000,32897040384,41052852224,14716691456,58305929216,144.3067017,7540000
RWA,yr1994,363000000000,26093845679,57237266104,16576354590,163000000000,226000000000,17361635328,19398600704,10449687552,107000000000,194.517,6230000
RWA,yr1995,362000000000,42473119232,55993323372,18001920085,106000000000,319000000000,38079000576,50577149952,17468497920,87571144704,262.1975098,6400000
